3,0.5,5000,ns,1,1,0.939118,766,265.763
3,0.5,5000,ns,1,1,0.93993,688,252.529
3,0.5,5000,ns,1,1,0.967866,133,50.271
3,0.5,5000,ns,1,1,0.949497,999,326.666
3,0.5,5000,ns,1,1,0.950134,257,82.5803
3,0.5,5000,ns,1,1,0.95902,192,63.5183
3,0.5,5000,ns,1,1,0.933927,796,249.126
3,0.5,5000,ns,1,1,0.943444,767,218.536
3,0.5,5000,ns,1,1,0.931934,161,44.0938
3,0.5,5000,ns,1,1,0.929808,371,101.386
3,0.5,5000,ns,1,1,0.927003,130,35.1563
3,0.5,5000,ns,1,1,0.959885,562,158.11
3,0.5,5000,ns,1,1,0.951767,103,29.7827
3,0.5,5000,ns,1,1,0.869936,47,14.6906
3,0.5,5000,ns,1,1,0.953498,1097,305.181
3,0.5,5000,ns,0,1,0.977313,973,281.223
3,0.5,5000,ns,0,1,0.956242,2254,665.888
3,0.5,5000,ns,0,1,0.942766,152,49.3844
3,0.5,5000,ns,0,1,0.974443,1458,419.227
3,0.5,5000,ns,0,1,0.974866,306,88.0278
3,0.5,5000,ns,0,1,0.983321,220,62.4716
3,0.5,5000,ns,0,1,0.972291,2101,598.596
3,0.5,5000,ns,0,1,0.96242,1132,321.337
3,0.5,5000,ns,0,1,0.980901,152,42.6762
3,0.5,5000,ns,0,1,0.958028,360,100.548
3,0.5,5000,ns,0,1,0.919548,287,78.5133
3,0.5,5000,ns,0,1,0.986456,1633,466.644
3,0.5,5000,ns,0,0,1.00296,120,33.8702
3,0.5,5000,ns,0,1,0.87946,42,10.8612
3,0.5,5000,ns,0,1,0.967454,1184,338.234
3,0.5,5000,nc,1,1,0.957641,811,191.616
3,0.5,5000,nc,1,1,0.961049,706,164.867
3,0.5,5000,nc,1,0,1.03323,137,31.7378
3,0.5,5000,nc,1,1,0.979555,1058,248.565
3,0.5,5000,nc,1,1,0.986874,265,59.1141
3,0.5,5000,nc,1,1,0.997384,200,43.9659
3,0.5,5000,nc,1,1,0.984258,815,183.923
3,0.5,5000,nc,1,1,0.973591,795,174.311
3,0.5,5000,nc,1,1,0.9892,166,33.5793
3,0.5,5000,nc,1,1,0.964041,384,81.3785
3,0.5,5000,nc,1,1,0.965744,143,29.9069
3,0.5,5000,nc,1,1,0.988871,581,124.593
3,0.5,5000,nc,1,1,0.990723,106,21.1929
3,0.5,5000,nc,1,1,0.923124,49,11.3806
3,0.5,5000,nc,1,0,1.00307,1131,246.497
3,0.5,5000,nc,0,0,1.01484,1012,227.703
3,0.5,5000,nc,0,1,0.999331,2296,503.168
3,0.5,5000,nc,0,0,1.00912,154,35.89
3,0.5,5000,nc,0,0,1.02884,1508,332.364
3,0.5,5000,nc,0,0,1.01543,315,85.855
3,0.5,5000,nc,0,0,1.00159,229,49.6839
3,0.5,5000,nc,0,0,1.02937,2162,403.471
3,0.5,5000,nc,0,0,1.00485,1161,206.666
3,0.5,5000,nc,0,0,1.0477,157,34.0592
3,0.5,5000,nc,0,1,0.990597,372,70.1101
3,0.5,5000,nc,0,1,0.822455,315,67.6273
3,0.5,5000,nc,0,0,1.03442,1668,340.842
3,0.5,5000,nc,0,0,1.04018,122,28.3023
3,0.5,5000,nc,0,1,0.920175,44,9.57382
3,0.5,5000,nc,0,0,1.00151,1224,274.812
3,0.5,5000,nsc,1,1,0.973847,766,78.1546
3,0.5,5000,nsc,1,1,0.980939,688,67.8556
3,0.5,5000,nsc,1,0,1.0141,133,12.0787
3,0.5,5000,nsc,1,1,0.990141,999,100.184
3,0.5,5000,nsc,1,1,0.97722,257,25.3369
3,0.5,5000,nsc,1,1,0.982464,192,18.517
3,0.5,5000,nsc,1,1,0.968199,796,79.3027
3,0.5,5000,nsc,1,1,0.974045,767,75.96
3,0.5,5000,nsc,1,1,0.97282,161,15.6774
3,0.5,5000,nsc,1,1,0.966354,371,38.8803
3,0.5,5000,nsc,1,1,0.964789,130,12.5243
3,0.5,5000,nsc,1,1,0.993269,562,55.1792
3,0.5,5000,nsc,1,1,0.990915,103,9.6251
3,0.5,5000,nsc,1,1,0.914648,47,4.20871
3,0.5,5000,nsc,1,1,0.992024,1097,109.05
3,0.5,5000,nsc,0,0,1.01028,973,97.2562
3,0.5,5000,nsc,0,1,0.993747,2254,221.678
3,0.5,5000,nsc,0,1,0.981747,152,11.8679
3,0.5,5000,nsc,0,0,1.00383,1458,154.322
3,0.5,5000,nsc,0,0,1.00579,306,36.4664
3,0.5,5000,nsc,0,0,1.01079,220,24.9836
3,0.5,5000,nsc,0,0,1.00875,2101,239.249
3,0.5,5000,nsc,0,1,0.990497,1132,120.091
3,0.5,5000,nsc,0,0,1.02782,152,14.7492
3,0.5,5000,nsc,0,1,0.992608,360,36.3446
3,0.5,5000,nsc,0,1,0.946103,287,28.6262
3,0.5,5000,nsc,0,0,1.01998,1633,202.759
3,0.5,5000,nsc,0,0,1.02951,120,15.6193
3,0.5,5000,nsc,0,1,0.910184,42,5.55473
3,0.5,5000,nsc,0,1,0.987509,1184,149.604
3,0.5,5000,nsce,1,1,0.990476,624,77.3648
3,0.5,5000,nsce,1,0,1.00205,563,66.9153
3,0.5,5000,nsce,1,0,1.02674,109,12.5235
3,0.5,5000,nsce,1,1,0.99538,805,97.3144
3,0.5,5000,nsce,1,0,1.00074,213,25.1743
3,0.5,5000,nsce,1,1,0.970142,167,19.8999
3,0.5,5000,nsce,1,1,0.971973,663,78.6718
3,0.5,5000,nsce,1,1,0.982161,642,76.9798
3,0.5,5000,nsce,1,1,0.938624,140,16.8323
3,0.5,5000,nsce,1,1,0.968235,294,34.7895
3,0.5,5000,nsce,1,1,0.979781,104,12.0766
3,0.5,5000,nsce,1,0,1.00729,470,57.946
3,0.5,5000,nsce,1,0,1.01441,85,10.1596
3,0.5,5000,nsce,1,1,0.982523,40,5.13628
3,0.5,5000,nsce,1,1,0.984194,936,113.787
3,0.5,5000,nsce,0,0,1.01403,792,95.9377
3,0.5,5000,nsce,0,0,1.01468,1817,223.365
3,0.5,5000,nsce,0,1,0.968476,125,15.1407
3,0.5,5000,nsce,0,0,1.00831,1188,143.758
3,0.5,5000,nsce,0,0,1.01043,250,30.2939
3,0.5,5000,nsce,0,1,0.98747,191,24.2947
3,0.5,5000,nsce,0,0,1.02293,1715,208.295
3,0.5,5000,nsce,0,1,0.99928,933,109.701
3,0.5,5000,nsce,0,0,1.03295,129,15.1371
3,0.5,5000,nsce,0,1,0.968235,294,35.6531
3,0.5,5000,nsce,0,1,0.985636,226,26.9946
3,0.5,5000,nsce,0,0,1.01739,1362,173.775
3,0.5,5000,nsce,0,0,1.05646,97,11.1137
3,0.5,5000,nsce,0,1,0.985587,36,4.06072
3,0.5,5000,nsce,0,1,0.986918,990,153.635
3,0.5,5000,,1,1,0.918007,811,449.441
3,0.5,5000,,1,1,0.909137,706,430.112
3,0.5,5000,,1,1,0.975435,137,92.0395
3,0.5,5000,,1,1,0.935078,1058,596.942
3,0.5,5000,,1,1,0.939164,265,154.373
3,0.5,5000,,1,1,0.962335,200,118.802
3,0.5,5000,,1,1,0.935392,815,445.133
3,0.5,5000,,1,1,0.935384,795,540.897
3,0.5,5000,,1,1,0.931473,166,131.754
3,0.5,5000,,1,1,0.915396,384,299.985
3,0.5,5000,,1,1,0.919293,143,118.091
3,0.5,5000,,1,1,0.942252,581,303.107
3,0.5,5000,,1,1,0.944746,106,34.9301
3,0.5,5000,,1,1,0.869785,49,15.9212
3,0.5,5000,,1,1,0.958611,1131,423.165
3,0.5,5000,,0,1,0.974113,1012,364.393
3,0.5,5000,,0,1,0.947673,2296,958.102
3,0.5,5000,,0,1,0.960193,154,55.5239
3,0.5,5000,,0,1,0.985517,1508,708.335
3,0.5,5000,,0,1,0.970296,315,213.78
3,0.5,5000,,0,1,0.97168,229,145.816
3,0.5,5000,,0,1,0.977338,2162,984.684
3,0.5,5000,,0,1,0.961447,1161,438.62
3,0.5,5000,,0,1,0.977734,157,55.0949
3,0.5,5000,,0,1,0.949252,372,161.255
3,0.5,5000,,0,1,0.789261,315,123.582
3,0.5,5000,,0,1,0.984959,1668,814.216
3,0.5,5000,,0,0,1.00212,122,63.7718
3,0.5,5000,,0,1,0.886288,44,20.8215
3,0.5,5000,,0,1,0.968828,1224,633.441
3,0.5,5000,ns,1,1,0.981903,766,262.02
3,0.5,5000,ns,1,1,0.942041,688,226.383
3,0.5,5000,ns,1,1,0.948875,133,43.3481
3,0.5,5000,ns,1,1,0.955542,999,360.56
3,0.5,5000,ns,1,1,0.931081,257,101.954
