3,0.1,5000,nsc,0,1,0.976923,152,5.17434
3,0.1,5000,nsc,0,1,0.997673,1458,47.6031
3,0.1,5000,nsc,0,1,0.996177,306,10.1183
3,0.1,5000,nsc,0,0,1.01836,220,7.25189
3,0.1,5000,nsc,0,1,0.997306,2101,69.0612
3,0.1,5000,nsc,0,1,0.986345,1132,37.6441
3,0.1,5000,nsc,0,0,1.04391,152,4.70348
3,0.1,5000,nsc,0,1,0.994161,360,11.2619
3,0.1,5000,nsc,0,1,0.937431,287,9.17422
3,0.1,5000,nsc,0,0,1.01152,1633,53.313
3,0.1,5000,nsc,0,0,1.02196,120,3.88252
3,0.1,5000,nsc,0,1,0.882839,42,1.24218
3,0.1,5000,nsc,0,1,0.98503,1184,37.9533
4,0.1,5000,nsc,1,1,0.971841,766,133.073
4,0.1,5000,nsc,1,1,0.957226,688,118.778
4,0.1,5000,nsc,1,1,0.980098,133,23.1968
4,0.1,5000,nsc,1,1,0.966268,999,159.289
4,0.1,5000,nsc,1,1,0.975303,257,40.6507
4,0.1,5000,nsc,1,1,0.978152,192,30.0016
4,0.1,5000,nsc,1,1,0.941138,796,125.41
4,0.1,5000,nsc,1,1,0.953125,767,118.966
4,0.1,5000,nsc,1,1,0.920344,161,24.6116
4,0.1,5000,nsc,1,1,0.940875,371,57.3999
4,0.1,5000,nsc,1,1,0.922321,130,19.7173
4,0.1,5000,nsc,1,1,0.984425,562,87.2604
4,0.1,5000,nsc,1,1,0.960164,103,15.4957
4,0.1,5000,nsc,1,1,0.847758,47,6.71569
4,0.1,5000,nsc,1,1,0.997996,1097,171.262
4,0.1,5000,nsc,0,0,1.02964,973,156.465
4,0.1,5000,nsc,0,0,1.00852,2254,362.618
4,0.1,5000,nsc,0,1,0.957453,152,23.8408
4,0.1,5000,nsc,0,1,0.994277,1458,234.375
4,0.1,5000,nsc,0,1,0.994287,306,48.6337
4,0.1,5000,nsc,0,0,1.0078,220,34.8523
4,0.1,5000,nsc,0,0,1.00994,2101,335.009
4,0.1,5000,nsc,0,1,0.989419,1132,182.721
4,0.1,5000,nsc,0,0,1.0803,152,24.2771
4,0.1,5000,nsc,0,1,0.989854,360,58.9761
4,0.1,5000,nsc,0,1,0.929345,287,47.1536
4,0.1,5000,nsc,0,0,1.01096,1633,292.076
4,0.1,5000,nsc,0,0,1.03616,120,22.3235
4,0.1,5000,nsc,0,1,0.818085,42,7.58917
4,0.1,5000,nsc,0,1,0.970505,1184,226.512
5,0.1,5000,nsc,1,1,0.984144,766,415.912
5,0.1,5000,nsc,1,1,0.948761,688,356.249
5,0.1,5000,nsc,1,0,1.00951,133,68.6472
5,0.1,5000,nsc,1,1,0.992524,999,563.236
5,0.1,5000,nsc,1,1,0.972256,257,146.384
5,0.1,5000,nsc,1,1,0.939407,192,108.78
5,0.1,5000,nsc,1,1,0.919753,796,454.872
5,0.1,5000,nsc,1,1,0.984553,767,441.444
5,0.1,5000,nsc,1,1,0.871677,161,88.9611
5,0.1,5000,nsc,1,1,0.932226,371,215.48
5,0.1,5000,nsc,1,1,0.977304,130,72.6627
5,0.1,5000,nsc,1,1,0.967056,562,313.008
5,0.1,5000,nsc,1,1,0.948189,103,47.1098
5,0.1,5000,nsc,1,1,0.915362,47,20.3898
5,0.1,5000,nsc,1,1,0.99107,1097,533.227
5,0.1,5000,nsc,0,0,1.04659,973,575.634
5,0.1,5000,nsc,0,0,1.03436,2254,1399.14
5,0.1,5000,nsc,0,1,0.969773,152,87.5657
5,0.1,5000,nsc,0,0,1.02524,1458,781.592
5,0.1,5000,nsc,0,0,1.00732,306,148.777
5,0.1,5000,nsc,0,1,0.978976,220,105.995
5,0.1,5000,nsc,0,0,1.05462,2101,1064.45
5,0.1,5000,nsc,0,0,1.0158,1132,615.327
5,0.1,5000,nsc,0,0,1.04295,152,83.1016
5,0.1,5000,nsc,0,1,0.98808,360,202.372
5,0.1,5000,nsc,0,1,0.966077,287,155.221
5,0.1,5000,nsc,0,0,1.0199,1633,899.467
5,0.1,5000,nsc,0,0,1.06201,120,62.1943
5,0.1,5000,nsc,0,1,0.857269,42,20.1828
5,0.1,5000,nsc,0,0,1.00253,1184,622.305
6,0.1,5000,nsc,1,0,1.00383,766,836.909
6,0.1,5000,nsc,1,1,0.989406,688,754.775
6,0.1,5000,nsc,1,0,1.01985,133,140.236
6,0.1,5000,nsc,1,0,1.00217,999,1126.75
6,0.1,5000,nsc,1,1,0.975509,257,309.847
6,0.1,5000,nsc,1,1,0.961987,192,224.611
6,0.1,5000,nsc,1,1,0.927857,796,962.032
6,0.1,5000,nsc,1,1,0.983879,767,917.128
6,0.1,5000,nsc,1,1,0.889953,161,186.991
6,0.1,5000,nsc,1,1,0.965529,371,438.624
6,0.1,5000,nsc,1,0,1.01607,130,133.797
6,0.1,5000,nsc,1,1,0.994672,562,650.385
6,0.1,5000,nsc,1,1,0.991189,103,113.415
6,0.1,5000,nsc,1,1,0.931621,47,48.9807
6,0.1,5000,nsc,1,1,0.966315,1097,1285.65
6,0.1,5000,nsc,0,0,1.05596,973,1075.19
6,0.1,5000,nsc,0,0,1.04297,2254,2375.69
6,0.1,5000,nsc,0,1,0.940751,152,153.949
6,0.1,5000,nsc,0,0,1.04597,1458,1468.41
6,0.1,5000,nsc,0,0,1.0453,306,296.134
6,0.1,5000,nsc,0,0,1.02315,220,212.4
6,0.1,5000,nsc,0,0,1.0807,2101,2104.2
6,0.1,5000,nsc,0,0,1.02489,1132,1110.43
6,0.1,5000,nsc,0,0,1.02165,152,143.572
6,0.1,5000,nsc,0,1,0.992239,360,348.098
6,0.1,5000,nsc,0,0,1.01312,287,277.131
6,0.1,5000,nsc,0,0,1.02355,1633,1607.14
6,0.1,5000,nsc,0,0,1.04756,120,112.794
6,0.1,5000,nsc,0,1,0.887455,42,35.3566
6,0.1,5000,nsc,0,1,0.992872,1184,1163.38
7,0.1,5000,nsc,1,0,1.0058,766,1260.75
7,0.1,5000,nsc,1,1,0.987443,688,1110.5
7,0.1,5000,nsc,1,0,1.05683,133,206.422
7,0.1,5000,nsc,1,0,1.01343,999,1617.91
7,0.1,5000,nsc,1,0,1.00983,257,407.087
7,0.1,5000,nsc,1,1,0.96391,192,302.613
7,0.1,5000,nsc,1,1,0.92056,796,1288.23
7,0.1,5000,nsc,1,1,0.998444,767,1237.4
7,0.1,5000,nsc,1,1,0.919145,161,250.878
7,0.1,5000,nsc,1,1,0.999728,371,586.884
7,0.1,5000,nsc,1,0,1.02237,130,194.834
7,0.1,5000,nsc,1,1,0.99454,562,879.739
7,0.1,5000,nsc,1,0,1.01081,103,151.807
7,0.1,5000,nsc,1,1,0.954072,47,63.5603
7,0.1,5000,nsc,1,1,0.974991,1097,1732.39
7,0.1,5000,nsc,0,0,1.03557,973,1558.16
7,0.1,5000,nsc,0,0,1.04025,2254,3581.9
7,0.1,5000,nsc,0,1,0.971354,152,230.213
7,0.1,5000,nsc,0,0,1.04188,1458,2311.27
7,0.1,5000,nsc,0,0,1.0572,306,476.604
7,0.1,5000,nsc,0,0,1.02305,220,337.924
7,0.1,5000,nsc,0,0,1.08069,2101,3350.85
7,0.1,5000,nsc,0,0,1.0371,1132,2003.12
7,0.1,5000,nsc,0,0,1.01714,152,262.494
7,0.1,5000,nsc,0,1,0.998631,360,627.311
7,0.1,5000,nsc,0,0,1.05616,287,458.138
7,0.1,5000,nsc,0,0,1.02102,1633,2661.49
7,0.1,5000,nsc,0,0,1.04214,120,185.08
7,0.1,5000,nsc,0,1,0.967144,42,57.2122
7,0.1,5000,nsc,0,1,0.995021,1184,1954.82
